Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Austria	AUT	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG												5.718017366	5.522225167	4.702582991	3.739031069	3.452599373	4.463818823	5.793408077	-1.115134947	4.482175332	2.393470865	1.423854753	2.243819229	4.548749174	-1.461228187	1.712250751	2.067731945	1.824181006	2.239561354	3.099693401	3.70381008	2.997338753	3.369967526	1.049219204	2.281686552	1.320113518	2.460780338	1.017986572	2.93429267	2.640544561	2.337368532	0.852930305	0.711861873	1.554356099	2.117431291	2.251566051	2.403357531	1.181905295	1.667573073	1.285889898	0.720971601	0.991978023	0.394171222	0.147719735	0.448821778	0.593860821	1.666647955	1.32852113	1.057138242	
Azerbaijan	AZE	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																		-24.15662641	-22.38660254	-3.77868266	9.067644546	13.65607016	11.24742328	13.50906944	20.34138728	-1.518137952	11.81304109	9.193581785	12.0403864	22.36501064	37.9900497	18.5444384	11.41846855	6.23380876	-13.86116585	20.81650233	2.20000008							
Burundi	BDI	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																							7.712274369	-0.79899276	-10.20674949	2.572438298	7.053816935	0.186751339	7.294145269	13.36476181	11.06277671	2.794217276	8.599930302	-1.409960268	2.877087192	7.29288312	4.350532409	10.91986078	3.33183946	-2.45570591	-1.31223086	2.091783633	4.250836518	
Belgium	BEL	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG												5.101120369	5.910266603	7.312661339	2.981309886	1.926933428	4.662398097	2.524741393	3.550632376	4.324020486	0.007428112	1.252331294	1.465181939	0.087016546	0.324529331	2.770867416	2.282540753	2.021946469	2.089152958	2.676219736	2.127970636	3.198328947	1.792053643	-0.369197971	2.105884909	1.556429716	1.835837539	1.441612884	2.735359744	2.19012381	2.685427943	1.282039767	1.386497239	1.063140789	1.47304085	1.113301958	1.459916658	2.041461828	1.898171191	0.891652164	2.164703839	0.745751667	1.377518004	1.181367327	0.760323242	1.168966875	1.425426906	1.35577073	1.284128796	
Benin	BEN	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		1.966897707	-0.323309527	7.297572565	5.602178343	6.267941364	7.91751334	3.959380453	3.145442192	0.530620455	3.05491739	0.865603479	4.743416072	4.101261315	-0.653946379	-2.301127813	-1.579925441	8.279107582	2.385237165	5.537023357	6.869295265	9.115024714	-13.12499678	2.427193267	7.135374716	11.6072441	-1.716090817	-2.026087531	6.861971542	-6.677222532	1.906235692	7.034456539	4.784225185	4.482269831	-3.902846451	4.042620688	5.185379072	4.860036069	5.410049106	4.839962915	7.195176921	3.900131406	5.544594526	3.800987394	2.881418545	4.690305206	4.531618435	3.904519728	6.966921923	3.166168493	1.631076296	2.270087636	3.117902127	3.924709652	4.161849711	2.842520656	2.924763877	3.09421658	2.071450509	
Burkina Faso	BFA	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG							0.559959293	13.12694741	4.036591473	2.181004211	-4.179525881	2.064443237	-2.521879408	-0.116581926	6.052973679	9.891651498	5.658105999	8.912860142	-0.511515644	3.328818079	5.187343804	4.723159354	7.23256181	-0.266550304	-5.00943817	4.316319285	12.7851618	-2.470079444	5.247321884	-1.624116211	-1.319593117	5.454115966	0.110741055	4.521250175	-11.85935624	12.51339186	14.53667721	2.088653536	11.58435186	9.417326152	0.690660932	4.848705268	0.592591208	7.527319491	4.523340228	7.727848272	4.125852442	3.610212459	10.28849565	-1.723392993	7.045147989	4.624637848	7.013779641	6.253062426	5.981133594	4.588348854	5.577255173	5.296783262	6.805588782	
Bangladesh	BGD	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		8.94927094	-1.743946014	4.911219407	10.59354499	0.481668436	1.841662949	-2.947136685	1.434018863	4.933762492	9.929563604	-1.509207587	-4.240366034	-12.26667502	-3.191739795	-4.328413663	8.224192837	-8.741531324	11.88503496	4.177328816	3.100592148	-2.036555304	-2.991261843	2.613277267	7.017823768	1.336732664	3.118485246	2.699781037	3.714197346	0.889518627	7.263906146	-0.200546976	4.291278115	3.843423046	3.643506372	3.664314882	-0.136682384	1.260806214	1.767517477	3.92070105	4.900871474	4.221823786	1.531530398	4.330856638	6.214530174	6.935901579	7.123024343	7.130861281	3.927412893	2.543791184	4.75607673	6.508747399	4.042088751	5.173398377	4.275974329	6.028724761	3.399133115	7.451621248	11.36410713	
Bulgaria	BGR	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																						6.182512254	5.060798097	3.947055075	3.540621961	2.541860977	2.976172353	5.68398091	4.821626618	-2.936986619	5.718709571	-21.884847	-3.098111738	-3.562199285	-4.482251684	19.04519341	-2.335402442	-32.02199939	5.19533137	3.937073192	7.659966251	6.134547005	4.641938598	6.741045354	8.322687559	5.976079189	7.925650095	8.708043408	3.124797901	-4.688924586	0.676529488	2.551022973	2.269904766	-1.956203913	2.25810447	3.376905276	3.231445895	3.902672867	4.556946379	
Bahrain	BHR	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																										6.73684051	2.385405097	5.493225749	2.035365084	4.006594475	1.849810839	5.962350409	21.13047769	11.11979463	11.49762367	9.356829103	4.727246032	8.245125627	0.582525769	1.45569824	0.211081714	-0.188321929	5.105394689	
"Bahamas, The"	BHS	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																															-2.092610711	-2.724472216	-5.026263069	-0.706686098	4.202801715	4.774624513	6.455017583	2.931315934	8.991269889	6.612419747	2.518433425	1.089403361	2.74593201	-2.423665202	-1.825047199	7.336601307	2.772345633	1.017495684	-2.002199476	-7.807795365	0.789025553	-0.469213733	2.271380924	-2.923320487	3.506871844	1.627662512	-1.321434189	7.845062343	4.484131694	
Bosnia and Herzegovina	BIH	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																4.945768184	0	-3.388907942	0.473648986	-0.355045769	-0.08049161	-0.003570758	1.843916224	1.420359486	1.794706555	1.932104837	2.163380887	
Belarus	BLR	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																-6.555359557	-9.818977016	-6.475393335	-11.03220836	-9.079546355	3.370300107	9.805807001	11.47100243	8.225440674	7.282137591	13.73616933	8.228740948	5.706401639	7.482348678	11.98196373	10.55780978	11.27628776	14.17272306	-0.00931697	8.015743046	1.107590238	8.405266924	8.34923853	3.197792122	-1.957974571	-2.45222563	3.473558044	6.275992225	
Belize	BLZ	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																						-16.53924972	9.483997866	-6.370954434	-10.54276108	-3.506633263	-3.889713014	14.00098812	12.89318299	9.547929984	6.062951785	9.054440116	60.93345507	3.409283861	5.130997201	3.032146415	1.650782958	2.584509046	5.970833828	6.89562902	7.955993588	9.170772713	7.630158808	3.940076604	-0.340506939	-1.113636391	-2.091524926	4.429992892	-0.974177319	3.973551975	3.381429939	3.562675143	1.722542074	4.230702332	1.453768225	4.934897197	5.857497965	-3.426792637	-1.050283042	
Bermuda	BMU	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Bolivia	BOL	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		7.68995098	1.166429587	5.839302398	1.250551714	8.892763731	7.072324526	5.720338983	3.619002711	6.200227531	6.416711302	4.197436049	2.21686747	8.744487894	3.977301709	5.105532322	7.55058225	4.84957634	-1.968068044	3.18236033	0.415319776	1.837896491	-3.797735779	-5.960659797	0.670244748	1.862761631	1.747645009	2.121406655	1.276443612	1.660250697	2.903708084	3.325699596	3.573688302	3.219701418	2.959850418	3.433838526	3.175908274	5.148678543	5.059774964	2.821332588	2.273481709	1.479322768	2.233415395	2.11231207	2.942684196	3.333015576	3.961541329	4.114841832	5.268962137	3.692878607	3.855347282	5.475700551	4.643515695	6.384755208	5.601675478	5.75996816	3.130597554	4.760524335	4.422968962	
Brazil	BRA	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		8.881598382	5.15680029	1.445975201	1.729396034	-0.979319085	4.356560516	9.000928662	10.19394525	-1.199543227	15.16083826	11.94501679	10.79269564	9.906056283	9.085887079	-0.642588029	14.91628742	7.310218385	2.673187603	10.00154243	7.009635835	-2.493801518	4.17084287	2.32327045	5.652468491	3.307205771	4.608486233	1.652254577	0.627657981	2.001713047	-0.955074582	5.167480996	0.250685743	3.950012787	5.597958291	6.827383215	2.04672413	2.607713794	0.205821736	0.69519533	3.010369125	1.208173566	1.918560422	-0.021925885	3.911698271	3.822824509	4.86383132	5.820015096	5.416403998	4.109522694	5.705344476	4.190793429	3.211656529	3.013740749	1.919910016	-2.811848524	-2.939141149	0.827930428	1.457018282	
Barbados	BRB	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Brunei Darussalam	BRN	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																															3.528530257	-0.942711954	14.00683187	11.00171217	-3.104513332	-1.393033247	6.559031	7.594696719	-7.164230782	-0.60675079	-0.043550949	6.799566888	-0.690872641	6.339402009	8.430599595	-0.783157829	7.841397743	8.509087548	0.478520233	5.012574712	2.752608153	5.326560232	3.72054568	4.636641424	-0.253936008	-0.254582485	-4.210464523	5.932524192	2.129633692	
Bhutan	BTN	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																										-2.227667749	16.09137288	13.83586579	8.307776675	16.43263198	-22.12054346	46.1878476	-5.796308306	14.01505928	6.297314114	5.209081705	-1.996407137	37.69584867	-2.568457945	13.16565999	-2.932239212	4.963115351	12.16163015	
Botswana	BWA	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																	12.98519625	9.995393382	9.898681697	11.02958845	5.492617816	2.312480935	0.06559962	-0.830387543	9.775642342	15.39963438	10.14563833	11.27844338	12.73754695	17.48603857	15.77249089	7.180050517	3.442907377	2.738273012	3.542360892	11.89126084	3.857775851	12.17719559	3.688870969	0.743682068	-0.596046645	-3.339730283	5.047297898	1.289487347	4.625965292	4.1341928	9.832408355	11.48860875	13.77713246	4.860195091	7.363382221	7.159439379	2.680401841	11.26821315	3.639335245	3.555567405	2.264484439	4.992295543	3.98327536	
Central African Republic	CAF	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																			-2.082058154	-0.556672737	8.022401476	-40.86821485	-0.790968786	1.862199579	7.749205776	1.021963389	11.50602069	
Canada	CAN	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG			5.128105339	4.340861451	5.481661158	5.509283013	5.798021252	4.84916715	4.96217111	4.848047374	3.616634385	4.925965038	5.959160149	6.209249989	5.298908827	4.623202804	4.103309215	3.120913401	2.406009608	1.940652614	2.017798743	1.321750473	-1.473377359	2.076716695	3.373532131	4.632615896	2.907321068	3.176897389	3.785493526	3.146675546	1.912365973	-0.112355993	1.325933158	1.246475975	1.71020726	1.318576818	1.608012038	3.414585328	2.525146812	3.478307217	3.902347031	2.661653497	3.539532006	2.77936821	2.748110737	3.17359577	3.818935498	3.876002693	3.199906175	0.780461713	3.217324447	2.012679742	1.566595968	1.686001875	2.03106021	2.06623455	2.017516082	3.231158273	2.376115519	
Central Europe and the Baltics	CEB	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																					4.421318408	1.958670631	2.929115558	2.976627909	2.918361164	3.514819611	4.778847305	4.172490486	4.855724182	4.164281536	5.006731215	5.53015386	4.3315703	-1.335318932	0.304461214	1.042395291	0.272105844	0.458405246	2.588889301	3.136967669	3.847316511	4.402969922	3.856559918	
Switzerland	CHE	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG												4.943185948	5.002084861	2.702969998	-0.122459058	-2.317405397	1.363056117	2.564837051	2.183588611	1.235563308	2.337970016	1.151519755	0.307874992	1.459145114	1.611815542	2.584838323	2.864166026	2.886288633	2.512887601	3.531424006	2.096571694	1.830978977	0.544847662	-0.514959205	1.374493298	0.813497108	1.155294379	1.40007147	1.986039025	2.020769446	1.744789722	1.738526183	0.678503108	0.697277051	1.584926142	1.622397029	1.214093453	2.102033928	1.420049308	1.602064498	1.620811231	0.914156975	2.193288208	2.568731597	1.432653006	1.634650307	1.39347424	1.213765836	0.836429264	
Channel Islands	CHI	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Chile	CHL	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		4.953130623	4.236605491	3.682198876	-0.112807703	1.030532812	11.18929277	3.171760693	3.895996555	5.475374006	0.242546941	13.06069594	7.444080952	-5.476683347	-14.32015313	-11.21670632	0.187244692	13.78676803	7.400793809	6.931180685	4.379910864	10.92458721	-13.07133244	-5.068020891	0.409182505	-0.437474057	4.910071234	5.647990156	6.518140169	9.222715397	2.004668883	8.151714599	12.72450751	7.048678335	7.436164179	9.181454643	8.846051583	7.134634495	4.259177848	-0.401490068	3.783989988	2.120720987	2.166942547	3.811621999	7.854510604	7.367346246	7.266691099	7.075745011	3.465368869	0.750821886	9.397690161	7.180419906	5.653953894	4.28833279	2.855166337	2.576325396	3.412447526	3.226456513	3.703028207	
China	CHN	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																					10.59228745	6.711038818	8.907657672	11.76759996	11.12918897	6.695032815	8.445314029	5.947331954	7.489140094	11.04150944	9.545257017	11.85277034	8.012272243	10.05188986	9.049302771	11.36565386	8.160145073	6.885836398	6.773317449	7.877353569	8.483180078	7.251361948	9.28018271	
Cote d'Ivoire	CIV	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																		3.918590004	4.53381219	-5.220693277	13.4555104	0.442425286	10.21310855	12.51173192	11.19441738	3.975984446	7.170101933	
Cameroon	CMR	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		1.504069694	3.301408124	3.05894596	2.73606162	1.004216856	3.142123322	-12.19090086	10.26379192	3.074255036	0.653752917	7.901787967	0.152400581	0.58695605	10.08999865	14.05189656	-5.049600981	15.32913155	11.53628875	7.333912781	-12.20674176	17.14745324	13.28109531	0.790637009	1.47347506	6.023917997	24.57639247	4.206659634	-11.99289037	-11.94376886	0.02855868	-0.546208218	-11.08455805	12.59441647	2.763745701	2.462305488	4.148963807	7.851059788	3.403792759	5.749306686	5.609385981	4.823588186	2.768553455	6.919021877	4.525202119	4.146570013	3.529740057	5.521722194	4.375891618	2.500496561	3.687217439	3.656375099	4.403530081	6.06113084	5.118178635	5.205752983	3.315384105	3.300276518	4.583473779	
"Congo, Dem. Rep."	COD	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																			-7.912515674	2.113887317	-4.642234639	-4.637699679	2.559812625	-6.069361752	0.794648348	-2.538147371	-7.375093783	21.42606888	6.783116029	8.062706275	1.928162237	7.373531798	2.318906128	0.176115027	11.85476567	-4.634286832	18.32165694	11.38766972	7.342290438	6.064674569	-2.056880151	-1.17163692	2.278152984	
"Congo, Rep."	COG	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		-0.432901958	-5.869568337	-6.697458439	2.970294185	0.961540523	-4.865005417	-2.374486574	12.23555099	10.2938175	7.161780823	0.315594564	0.712489522	-0.084565592	-1.05521967	2.627477494	12.39328273	-9.847381114	10.73386462	-7.081904753	18.1544784	15.31533462	41.67652877	-9.546597058	8.701625789	4.701420998	-5.36771541	-3.419283776	-0.6745352	1.566782105	-3.08854017	23.99331489	-16.17964031	7.066002825	-0.009228909	2.746165295	-4.462645065	24.98659925	-14.89337045	14.79300786	0.846810803	18.47713415	8.714430304	1.898658443	4.744620155	14.06606808	13.3444011	13.49150099	7.104487099	-1.47735427	16.17557802	-5.26101073	-3.448577872	11.04652139	0.383553272	1.438310646	7.662862826	-20.67448582	-10.57061842	
Colombia	COL	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		6.706960236	7.824471587	4.94610026	8.935945593	-1.283811896	6.770841563	2.176797597	6.296163984	7.261653889	6.653173733	9.655558467	4.494817293	5.45765742	5.043466262	2.886855892	6.624614309	4.113506317	8.480591497	5.186750273	5.368726466	3.014380657	1.872221129	0.316647315	3.023209526	2.212735039	2.994648012	4.009088171	4.539814234	3.559844427	3.026480821	1.807183339	4.107735805	5.69663481	7.301312483	5.770130055	5.223589611	5.277832114	-0.130124085	-3.21327717	1.407781561	1.674938995	1.511428571	2.733380779	4.329141569	4.273302204	6.194322551	6.739330169	4.179068734	1.566963712	5.159597947	6.57006792	5.211289693	4.825849386	4.633855794	3.40463429	1.626377758	2.359561945	3.955788756	
Comoros	COM	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																						3.864923662	6.383621096	4.82102948	4.11026127	2.280373832	1.867213323	1.637988862	2.687520145	-3.180676791	5.091391874	-5.395598896	8.530923444	3.005937454	-5.276682059	3.61012948	-1.291668404	4.030334516	1.282668472	1.924123646	10.84808151	2.332927808	2.324785405	2.104103513	1.919601591	2.837400603	2.646903677	-0.549825885	5.112656371	5.173342048	1.742982046	4.40891811	3.946556189	2.82592518	2.378983956	0.757238062	3.39506728	4.377177557	1.654598658	
Cabo Verde	CPV	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																	2.096730102	6.339875969	-0.518097815	3.048697112	1.169054322	1.829140807	2.057474984	3.313719886	0.643551475	7.25573283	1.635911113	
Costa Rica	CRI	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		17.60606325	1.885185185	9.215165946	3.811077087	18.60591875	0.78125	4.814785011	5.50465759	4.63046062	10.08670252	2.647040243	4.985228951	4.433892211	5.609715023	2.733828245	4.770281457	12.80493827	7.585109953	3.237619868	-1.274404183	-8.036569786	-8.369871934	4.01604523	6.666767885	3.75489289	4.783724089	3.485205551	2.284861213	4.867158124	3.806187561	-0.944210885	8.635666495	8.789068853	4.705174521	1.78727431	1.5112957	4.845744948	4.257654291	1.563618904	1.060942678	2.728777959	3.674590038	3.590699176	2.274431904	4.117380363	4.774649345	6.772069669	5.73009023	1.76548508	4.743319707	5.159084269	4.934782525	2.988057668	3.886721145	4.148664474	3.618854131	2.853287984	1.629573923	
Caribbean small states	CSS	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Cuba	CUB	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG												8.576111178	4.825159593	3.441877041	1.003948791	9.456216492	5.383508388	8.738796531	6.649452713	1.1689149	-5.0462938	19.49586301	9.324908478	5.586410346	8.17579272	-0.063190342	0.167825777	0.594397182	2.825704066	1.218848606	-4.75740164	-10.30402321	-13.91414625	-7.803162814	2.872933198	0.741197635	3.9877126	2.424083313	1.341982519	5.110504874	2.377253741	3.656227954	2.735978444	6.532444339	3.706495638	3.614994111	14.98670805	4.406923231	-0.290105792	1.187458456	5.875967266	0.525803823	1.948374611	3.722230773	2.817005911	5.118829982	2.874141876	1.817332503	1.9771481	
Curacao	CUW	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Cayman Islands	CYM	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Cyprus	CYP	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																	16.37985491	13.545336	8.135500744	5.579762942	6.300718485	2.99859336	9.710763986	7.031053757	4.355071211	5.45462268	2.138343402	10.40265086	9.995176326	5.946331235	10.97363777	8.107935387	5.814605271	-7.227939571	6.244694699	19.73965238	4.436661404	4.298136767	8.902689825	4.02599075	5.368434332	6.001156117	3.506915406	5.13397179	5.130322118	3.570110412	4.607326298	8.362563981	7.828457104	-3.909324659	3.687439871	-0.339471566	-2.677549772	-6.511138718	-1.530426349	2.339195293	3.292004982	3.984778337	3.33335035	
Czech Republic	CZE	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																-18.49530554	3.44828389	1.985583118	4.135841474	3.039676663	5.212027568	3.008524498	-1.160906959	3.066684352	0.976592537	2.769584148	4.419444134	5.158101343	1.86125078	2.598959599	2.804018674	3.113752089	2.368111435	0.372331002	0.871033555	-0.773356468	-1.431828602	1.093380887	1.585776474	3.179074519	3.35804685	3.387129068	3.528909647	
Germany	DEU	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG												5.691489016	5.25079752	3.634044318	1.199631498	3.920973238	3.714535249	3.708404408	3.725357164	3.434263471	2.002281579	0.894520573	-1.0220409	0.933067923	1.762602501	1.598837921	3.218884104	2.806652119	2.348051007	1.712403733	3.66932874	4.101603374	3.596642762	0.231451811	1.911481942	1.724571967	1.868580405	0.789601722	1.675304424	2.264105894	1.634403841	1.037864661	-0.74500504	0.511770676	0.316813945	0.721858622	1.287794109	0.232172481	1.191264044	0.719424421	0.898268626	1.619650139	1.446062881	0.634689334	1.22001662	2.14504606	2.750000228	1.644768755	1.311757919	
Djibouti	DJI	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																							9.464399059	9.076185944	14.65412412	8.686779014	2.439312627	
Dominica	DMA	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG																																																												
Denmark	DNK	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG								7.025327537	4.120516725	6.044282307	3.46002506	2.294762621	1.337023769	5.820344128	-1.114434617	1.901564849	6.591333998	1.871838583	3.159912466	2.343226527	-0.509494598	0.009258497	2.030897884	1.236884835	1.756832424	3.755340951	5.104360572	-1.126555191	-1.271075107	-0.077676555	0.039065508	1.634734223	1.940897688	0.807440079	5.105500208	1.833193611	2.646507693	2.155216517	2.588443802	0.981801501	1.234956042	0.792182216	1.680430431	0.956214436	3.565598974	2.843053679	2.809245734	1.576826482	1.426666465	-1.195601877	1.083505507	-0.054018008	0.599908137	0.144744427	1.273012249	2.069222108	1.626058305	1.393097678	1.878081339	
Dominican Republic	DOM	Final consumption expenditure (annual % growth)	NE.CON.TOTL.KD.ZG		0.632809293	25.16845287	10.1076501	7.224346598	-10.4559249	12.51082249	1.635414275	1.601540873	6.999763673	22.57758798	3.170484911	3.887609771	9.671894484	10.04435462	3.154964947	2.368336875	6.202717482	1.081410017	-0.226640582	20.3339045	3.033090185	3.923536186	2.7525692	2.002444294	-0.936430208	4.648855633	7.18134434	6.787886431	5.847317266	-7.649862582	2.681750239	13.27028424	4.391297479	0.339850854	5.301975618	3.8245459	8.138428035	3.02798211	5.762195945	3.368104421	2.226893112	4.234904776	-3.289209434	3.184534802	12.35082363	9.215977026	6.17839437	5.131951075	5.499488644	6.651474422	3.570618693	2.379186726	2.657218776	5.19697335	6.487634095	5.584935961	3.974850033	5.383965827	
