Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Antigua and Barbuda	ATG	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Australia	AUS	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		4.987775061	13.54344563	-2.228805834	16.49340357	-0.264116211	1.452473619	10.96697647	4.800769834	6.522700221	16.42243719	9.671758028	7.486122918	2.014515679	-6.04277831	9.780603825	3.908564354	7.144376835	2.251787133	7.095972346	7.066439399	-4.853924972	2.360312572	0.519954787	7.630959795	15.4383991	3.784461153	10.02441708	8.451408365	1.036642268	4.670442785	11.25558154	9.455598345	7.410382218	9.488742583	4.413380449	9.959544682	10.88408543	4.578692635	1.915892541	9.891781287	8.641926137	-0.548080801	0.498110773	1.289769419	3.458812026	2.97127606	4.141561786	4.009090427	2.40468541	4.697968581	0.860185941	4.603067502	5.303222092	5.953004331	6.831384958	6.839996625	5.517036666	4.101768667	
Austria	AUT	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG												6.408083525	10.14509872	5.44071958	10.71102094	-2.399192582	11.0594094	2.394316043	8.728566974	11.32421541	3.681569231	4.883444895	-0.084918242	1.583949655	8.320294141	8.954400696	-4.052241098	3.431828607	8.256938576	10.54407117	8.572220421	2.937296088	1.319385582	-2.37316126	5.688088808	7.205393515	4.638487732	11.02782101	7.851484706	6.433959554	13.52458428	5.770997978	4.286218233	0.531493444	8.661071784	6.665106633	7.57617272	7.57180863	2.170667462	-14.36810806	13.13107325	5.935361677	1.437694619	0.640652896	2.887601514	3.04914319	3.072726109	5.021639162	5.88465242	
Azerbaijan	AZE	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																				-28.79955419	20.34689829	29.19711108	14.8169485	13.45543151	22.98503553	27.05044044	10.46603129	0.768622945	11.80837863	48.9433278	34.31148849	47.53711281	7.795903646	8.133173742	24.19950141	3.594954938	2.199999693	1.499999812	-1.097297149					
Burundi	BDI	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																							-15.69282149	4.356435796	-7.603415732	25.40406227	-4.144899567	60.34135186	-9.69622067	16.95319237	10.51447523	11.40979499	61.78664291	-35.59764773	45.91861473	-1.560548176	38.86664616	-20.18586856	-14.01683731	-11.90375907	23.22666674	56.68373289	22.66016178	
Belgium	BEL	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG												4.504870554	11.05646183	14.12326431	3.705485411	-8.285391234	12.86701696	2.139933907	2.285601196	6.996172425	-0.15035559	3.391496608	2.778815441	2.626594041	6.471932875	0.332600946	2.73737292	4.966120031	9.632796778	8.151716727	4.573915664	3.055390714	3.666822193	-0.442316103	8.327623888	4.991947388	4.975139624	9.490563471	4.137779245	4.849271879	12.39693981	0.380176642	3.448369544	1.615343493	6.193385434	5.511088341	5.700622512	5.436045383	1.807624091	-11.27529437	10.4390846	4.631280749	-0.486850565	0.3526553	5.196763688	3.721674669	6.523804985	5.284611814	1.20541271	
Benin	BEN	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-21.69824816	-26.50603504	9.836378175	49.25334778	48.00473175	10.13541911	10.42935499	12.22220762	40.09911307	13.42724568	28.03719328	4.672397639	-7.008818958	-0.919791279	0.656751756	-3.576470627	7.0680984	9.672730153	35.89674289	10.84573916	9.191892103	-25.90433686	-27.4587142	37.20177708	27.66798475	-22.38974019	-6.22324124	-18.20435368	1.954903052	74.9422708	17.29396971	20.97810812	13.49644805	2.449470236	-1.75765652	-2.782511261	9.462931856	11.0855207	13.78838052	-12.38396624	3.876715627	10.52387575	1.279362416	-4.9906813	10.76721883	-0.137741047	27.33004926	11.26586196	-6.036161335	5.639431616	-9.667927701	24.08872344	20.7375	24.80588053	-10.05391954	14.68692703	8.238480269	14.182223	
Burkina Faso	BFA	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG							3.336678519	0	29.02927095	-5.00218841	13.16278703	1.275034497	34.48132875	-7.691148833	7.404739915	-1.722985664	-7.89393852	4.761902096	46.00627133	24.02866574	-9.88745997	13.15822405	-13.95344847	-21.6213866	13.79227347	-1.082669944	5.054873225	25.43044222	-3.199681638	-18.10628327	26.90590341	-0.413184846	-12.86871302	6.857965327	38.19975409	-0.099930715	-18.70943984	7.080284623	35.68018215	-8.173272769	-1.12637326	-8.902965314	-0.269469689	-0.053315699	25.89775215	2.848166935	25.9787731	3.328133753	8.021925155	19.40430203	45.10614848	26.007635	4.190199622	18.04287295	8.183060366	1.382200129	9.842401732	28.31613325	8.074894647	
Bangladesh	BGD	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-11.50110565	20.79654364	4.830608893	3.742608147	-5.189871729	14.33244558	-11.76621835	4.000185206	4.597773716	10.48184611	-27.61810098	-22.88909462	85.74529786	-29.44027276	12.17450361	24.76786434	25.45434968	-7.668830478	16.50449285	0.955083045	-31.76700648	-4.455747303	9.235929925	-0.944640129	7.898771827	-1.149299586	1.90038376	10.67962676	8.901183453	17.78642763	-3.091548158	21.84559187	16.39291609	3.678369083	30.72410679	8.075394547	14.31777892	12.26754874	2.250689242	14.39815672	14.90388965	-0.164097464	-1.696385582	85.61331211	43.00126706	25.47630978	12.97560308	7.080609288	0.028504479	0.941532182	29.33912475	12.53225869	2.451884337	3.201149273	-2.829990167	2.196749643	-2.342614005	8.088338589	
Bulgaria	BGR	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																						5.904975169	-2.006335121	6.421787769	9.25301474	12.58067347	0.656089787	10.28858339	-12.74791076	-14.03202115	-71.35485564	-45.51985479	5.702078895	2.396894836	2.768353348	29.60461801	29.95211107	7.096840473	-17.36831194	-17.72318754	-17.16064666	1.214781768	8.857935392	6.46214913	24.50818751	9.08622376	7.663127257	19.62273458	2.477674686	-11.71545931	11.04619501	12.5761606	2.03135099	9.626901863	3.122678311	6.448070608	8.616218197	5.793538079	1.702870279	
Bahrain	BHR	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																										-2.457476458	13.79018747	1.022051482	4.641755548	4.718046947	1.958064934	0.452073683	0.679068706	0.34942271	2.629939915	30.38940949	20.80405381	-0.663753166	-4.067687692	-0.985474043	-1.759482954	2.782710035	2.67618198	
"Bahamas, The"	BHS	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																															0.72824754	-6.024438716	-1.185503679	4.136350592	-0.832937381	2.582561519	3.615221406	8.444410699	-1.235283963	6.671047848	4.8309717	5.194468237	0.521224908	0.675497903	11.69711705	-2.140177555	1.944134018	-1.425616296	-2.201162868	-3.176243231	1.274627986	6.282057	7.205092427	1.886515488	-4.083284108	-3.553645146	2.17986056	-2.227856076	6.32843313	
Bosnia and Herzegovina	BIH	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																11.45088413	1.14521746	-3.17603998	13.90056401	4.644002706	0.107454385	7.856491863	4.1356128	7.757868784	9.332541877	11.83687329	5.921434205	
Belarus	BLR	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																-1.099997673	-34.00000499	-22.39999134	-1.199999275	-22.00000099	7.799988006	33.90000449	-8.299998736	6.999995281	12.70000608	13.09201623	8.405623702	8.592715216	13.50053366	-2.699979994	8.172465153	5.600577008	2.100095801	-7.832240069	7.669195485	30.40010666	11.19998756	-14.60000083	4.566058668	2.134800046	2.599959116	7.45546794	3.520065497	
Belize	BLZ	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																						49.43798695	-27.17629801	-4.645979166	39.35350943	-7.348777031	15.31715055	16.83810012	8.161669543	10.05584308	9.25180497	-2.3561508	29.4727745	3.026624005	6.838649582	-5.122782042	5.340459091	13.1635256	5.109629773	11.47411114	10.21723007	4.923675146	9.614109479	13.17427373	5.710106445	10.51541372	12.61206743	-5.433127581	4.010810714	-9.766029568	14.01286742	2.858187541	6.160450514	3.754355437	-1.436026254	-1.247582022	-9.034085471	6.124918328	7.514216138	
Bermuda	BMU	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Bolivia	BOL	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		0.587371512	7.883211679	18.96869245	6.656346749	3.846153846	13.20754717	23.82716049	0.498504487	2.678571429	-9.710144928	11.55086485	10.41862211	11.23087385	-0.999602604	-4.400049404	10.75869642	-2.009214977	-2.990804392	1.558377815	-4.787651785	1.293043913	-13.12178798	1.904326205	-6.065499099	-18.74207654	19.13251089	1.104860972	6.708924856	24.60968839	11.06841316	7.293801244	1.112813384	5.304588321	15.09650087	9.118295184	4.068665555	-2.110210278	6.482426975	-12.80479229	15.04059293	8.377238307	5.693238451	12.16304638	16.62054251	8.336318974	11.33683568	3.089171808	2.17453347	-10.75565759	9.852626488	4.593151985	13.29559501	4.094892217	10.86546603	-5.918707916	-5.714340318	-4.974508396	5.190007371	
Brazil	BRA	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		5.194085919	-7.406970943	27.99995372	-13.54186158	3.616848235	11.62784051	-3.125257589	16.12945409	19.44440199	6.201381164	5.509978543	24.16316901	14.25477205	2.333785846	11.57242284	-0.320630555	-0.354325244	13.25174546	9.299822918	22.61425418	21.32025343	-9.191079439	14.33205908	21.95461189	7.026705936	-10.58055343	19.23530357	13.0789544	5.085515345	-4.921854349	10.63274413	16.54731909	11.68033209	4.008281134	-2.032879979	-0.421250559	11.01928874	4.908205273	5.706289591	12.86054937	9.230526905	6.47682195	11.01593939	14.47377972	9.644189742	4.837427905	6.176101667	0.409250958	-9.247066472	11.72172154	4.810981298	0.708513464	1.829315339	-1.568451868	6.818849809	0.863458288	5.244219278	4.054704568	
Barbados	BRB	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Brunei Darussalam	BRN	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																															1.277560912	8.769074128	6.041900553	-2.787087701	2.848847557	16.81369066	-3.443588592	-5.068042738	-9.952216311	13.96157325	11.88941098	1.303036186	5.771518101	2.263688931	-0.714021623	-1.260144995	3.6700856	-9.637389612	-6.216043209	-5.271720996	-7.797476451	-3.000238114	1.211030194	-5.67547902	0.857118368	-10.80139373	-1.89505907	-2.705136845	2.846839792	
Bhutan	BTN	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																										-1.443754199	2.917203743	16.26215424	27.71864166	34.34982564	51.66732208	15.77045663	-9.845210952	-2.387699816	7.524271845	3.201313359	-2.401073772	3.871033464	-5.290076195	-3.176505894	-5.278638552	6.450965365	4.579968762	
Botswana	BWA	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																	28.43663632	18.32805369	13.74437983	6.474686209	8.36132132	3.64872259	23.02869751	35.00778163	7.826910906	8.806901305	9.43073732	17.73909777	15.18659394	-3.479301671	-0.260387078	3.508404922	-4.598818915	-0.897205619	6.845266058	10.88522685	13.47033709	12.94134629	-18.19355333	27.64853844	0.803306244	-4.344324331	7.345978582	-6.999482872	7.389013184	18.19076787	3.132851187	8.481353688	-2.479829693	-37.67059832	16.02382391	27.54594738	17.84065747	37.80246416	7.735374019	-16.28360643	1.01887768	-12.83789067	5.661027684	
Central African Republic	CAF	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																			42.55536172	45.40797903	6.750181654	-24.82078544	13.71619802	9.989669682	-8.229295044	22.93529432	14.67463695	
Canada	CAN	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG			4.63532505	8.807474357	13.58031841	4.503677942	13.13034427	10.7327097	12.29431623	7.988767378	9.17311414	4.86674054	8.636805463	10.0882778	-4.511953926	-8.296228415	7.768654044	6.415225644	9.966534302	3.771515141	1.069394684	1.712294147	-1.379780468	5.783690949	18.62119291	4.483869196	4.499252192	3.193154319	9.106513692	0.85868449	4.545705108	1.622197308	7.434215735	10.79524575	12.81551125	8.866249346	5.72342488	8.596191867	9.516988446	10.82856806	9.025706179	-2.900456743	1.22919265	-1.709201356	5.530652456	2.271950196	0.881307903	1.137637888	-4.543929912	-12.96518157	6.677633224	4.827662613	2.814689228	2.460773265	6.322765993	3.419000408	1.406664353	1.414257231	3.078675582	
Central Europe and the Baltics	CEB	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																					9.31910511	12.44219582	6.355050438	1.134324809	12.77681969	7.698360117	6.044265449	10.33033147	14.9151535	12.81386955	15.23461639	12.56422144	5.761999272	-10.25490324	13.61324165	9.116269349	3.633611255	5.483753811	6.624939655	6.33566262	7.004105725	7.605301948	5.493328344	
Switzerland	CHE	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG												3.887579926	6.366434499	7.858665798	1.030782241	-6.568832886	9.304412798	9.716710029	3.717101156	2.465423863	5.070422545	15.23285738	-2.036558384	-2.867797501	15.83289901	7.996538641	1.547500917	-2.375845039	7.705544537	5.833132837	2.067180452	-1.647038651	3.898938892	-0.686504399	1.421442222	2.915924522	3.075411596	14.75981239	2.644198068	3.278591076	12.19083861	-0.013351041	-2.085711914	-1.095723829	9.54580895	6.585012801	6.259493017	11.36449525	3.862110033	-9.969632299	12.84009499	4.909302298	1.09380059	15.19809532	-6.156235054	2.642954671	6.286555892	-0.19417269	2.897622847	
Channel Islands	CHI	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Chile	CHL	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		4.944576185	2.609283584	5.26926592	9.228659756	-0.844559145	4.010021609	3.27059192	2.031684931	3.565401186	2.073149762	0.816095208	-15.09522309	2.797857497	45.9187833	2.353407497	24.3411992	11.89344174	11.18188005	14.16430949	14.3198087	-8.910723439	4.697527111	0.029391584	2.26226317	12.32067148	10.09383317	6.74026828	11.55570207	16.11099337	8.617182881	12.43338564	13.92681611	3.534209216	11.62760173	10.9836199	11.78496976	11.24037408	5.275635531	6.671403804	5.296469883	6.942249812	2.407432547	6.558827368	14.39115329	2.784274464	5.087400904	7.190722264	-0.629617192	-4.237934853	2.260471461	5.456142046	0.354324939	3.266718946	0.323747645	-1.708395253	0.503419297	-1.14959779	4.96201417	
China	CHN	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Cote d'Ivoire	CIV	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																		18.10228652	-4.320840579	3.177602863	-1.620076615	-5.208608243	4.465492665	6.926968196	2.231723886	17.58143058	0.318399258	
Cameroon	CMR	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-4.260246527	-2.912625097	-11.5833437	6.880339573	3.755119034	-0.338989516	0.540000881	4.329350932	10.98430917	8.944483607	-1.750099684	5.000287627	2.60910989	13.66825804	-10.2910944	16.08515471	-11.92272492	31.76937208	18.57375815	30.68180792	27.39871651	-15.79730486	19.58116281	44.27405909	8.912332267	-13.85123805	-12.03299937	4.599756588	23.17223971	-9.826537661	-4.100002657	5.300000714	-18.73410618	12.43854844	13.42907861	9.198237345	11.11389875	-0.214478918	4.013681868	5.197897942	-0.377060459	-4.384486048	4.813450059	2.302425487	-0.160625355	3.6089103	14.48268886	-3.119509436	-10.85547837	4.205257309	7.796757568	3.248283158	4.150221849	5.267615617	6.368342658	-0.633040384	-1.591767432	2.336298669	
"Congo, Dem. Rep."	COD	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-9.75525758	-9.834185664	-14.52345423	19.08291665	-12.74013069	1.254661085	-4.992934014	44.03130133	0.520781777	13.29416304	11.44778919	6.702458034	9.442362699	-7.739915466	-6.241436533	-6.271371571	-0.295980271	25.08611439	-16.23911094	21.55223444	-13.47426494	-10.21288844	36.44956174	68.37717126	6.786745939	-5.974686604	7.964886724	1.832806812	-5.970148434	-0.980387899	-17.11456704	-41.75199403	-8.886720852	-7.502672626	20.39999619	15.39999654	-22.11221321	24.15254574	49.48806001	-3.626106619	-19.49458484	82.47384155	14.74503379	2.739603784	12.99835838	-9.366854271	26.73	4.684999999	-28.28055238	38.75190771	25.01772597	11.41898609	10.52661785	21.38688213	4.097902381	-0.875603936	7.344238952	14.12909716	
"Congo, Rep."	COG	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		7.500001088	73.64341166	19.19642832	9.737827851	0.682595138	-9.623532502	10.18538992	28.99148702	28.99016283	29.54549711	3.508658278	3.578176124	3.4545503	3.514912411	0.169764346	3.050940203	10.85508338	9.643859492	4.465383401	21.76182509	9.255447425	9.139499365	17.26235742	9.792477322	-6.497342017	-3.474415646	0.392670131	13.03780967	7.670129968	7	-5.991437547	0.71052476	7.955153653	-2.638391557	15.41619615	4.155392042	11.91827409	8.969203881	2.202086942	-1.210697659	-5.677850309	1.27748082	-2.50565561	-2.1806974	9.915286977	5.396283886	-14.85108273	6.761023508	11.16888195	18.18095286	10.51678147	-0.58388805	-10.0000497	4.58003675	-4.499978219	-2.039814886	12.6	21.98909749	
Colombia	COL	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-6.667605314	8.100064223	-2.414264656	5.823001105	6.410399731	-0.732978608	5.543400974	8.897986682	15.91833821	-5.507317774	4.568362515	11.88482872	7.555052174	-3.342137518	14.44160669	-3.189912137	-4.499218158	25.16964316	8.352999879	5.106600122	-11.8330373	-1.557946197	-0.892260256	10.30519114	14.35185763	20.70523524	7.788356344	0.250807365	8.404873069	17.59352882	11.95906874	5.585878187	6.21984331	0.042863938	3.560838214	9.603018029	3.151398102	7.375476343	5.923905694	6.146448188	2.810876871	-2.377414562	7.360295716	9.808607595	5.713969506	9.344370023	6.662967802	3.671368491	-4.279313436	2.06180068	12.2561663	4.891646034	4.677107906	-0.289006156	1.657906971	-0.208836234	2.511279272	3.926841	
Comoros	COM	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																						3.864923662	6.383621096	4.82102948	4.11026127	2.280373832	1.867213323	1.637988862	2.687520145	-3.180676791	5.091391874	-5.395598927	8.530923182	3.005937808	-5.276682172	3.610129711	-1.291668596	4.030334351	1.282668772	1.924123459	10.84808133	2.332927991	2.324785314	2.104103557	1.919601747	2.837400476	2.646903785	-0.808854344	-1	18.90000016	14.69999992	3.999999815	-1.599999916	10.8000001	6.999999941	4.599368915	8.669316335	11.79311062	19.24144476	
Cabo Verde	CPV	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																	7.87630927	-16.82962566	6.874952082	10.91996662	13.47231822	0.590524174	-1.224745982	14.75337232	4.447959869	7.526085189	11.87366745	
Costa Rica	CRI	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-1.044932079	11.40443506	28.95057549	-10.28037383	2.200374532	21.70178653	7.452714783	30.76451528	9.884811144	14.47464651	7.794282064	17.35071862	7.731481481	8.379888268	-1.971739601	5.420113992	8.155150162	9.939691038	3.259115844	-4.34375	11.11936087	-5.457704129	-1.311734939	11.27502936	-3.992791865	3.627929426	20.94858592	7.3700875	16.0735634	7.901467685	8.902605874	17.06782029	8.094809542	3.941271886	11.01838603	6.256558123	8.695457848	14.45886576	5.118522427	2.240459977	1.702018284	2.680096879	5.671028648	10.38334176	6.011897538	8.041497261	7.522935853	2.172059316	-8.461752653	9.327452509	7.04810415	5.569503497	3.308131695	4.962369345	2.614961939	9.412553029	4.951192374	4.199956172	
Caribbean small states	CSS	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Cuba	CUB	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG												8.582682824	4.837318888	3.445136273	0.962226769	9.452406929	5.447088768	8.781560843	6.607756262	0.902555172	-4.869837244	19.95025901	9.252321478	5.133033509	6.681725151	2.408023836	1.518396366	-1.679450826	0.524955189	-5.047532512	-3.580793695	-3.526584398	-5.916165933	-24.92509259	9.119648778	4.331925235	24.61188297	-4.910826426	5.758816537	12.82128138	14.07412327	-3.598253275	-3.798997403	5.782270216	19.04366233	47.49970917	1.323869078	13.796286	11.57254952	3.117884043	13.79310345	5.456038215	0.438813787	1.740539779	-2.839728494	-0.099800399	-19.73740545	0	-2.355974395	
Curacao	CUW	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Cayman Islands	CYM	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Cyprus	CYP	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																	65.24098037	22.31132995	6.140095055	20.75259195	10.81395669	14.08184333	7.910228554	8.165696524	15.09851428	-1.081752717	-1.688813196	13.70036863	13.53559794	16.69939325	6.682873098	-8.463298479	19.86026482	-2.834784658	8.193617921	18.54763584	6.413299316	-0.022520414	5.823183156	2.431275978	8.770777057	1.7611878	-3.500344529	-2.898777391	3.191105237	3.091519408	2.302904539	5.363156125	-0.564721814	-4.654528121	6.139409804	6.95209259	-0.534989654	1.160300034	6.242907978	9.920898744	7.171502024	8.699214418	4.558365276	
Czech Republic	CZE	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																-6.049519139	9.549792591	15.82318384	3.790479945	18.82034783	2.54422006	7.610807581	9.659637561	5.211567191	14.80395583	9.443190478	0.920107429	8.827264508	29.72192524	18.206947	14.29094097	11.02815953	4.226110919	-9.826401596	14.66433983	9.16573791	4.279170146	0.186944125	8.650374433	6.017226355	4.340088519	6.723085533	4.407832256	
Germany	DEU	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG												2.354016287	6.182798338	10.71730081	11.78861666	-6.136363609	10.29055685	3.995611086	2.765459775	4.971242587	5.459881728	7.218407137	3.703706678	-0.50066753	8.85608703	7.457626454	-1.190133584	0.740096389	5.661191438	10.27948137	11.34874682	11.0247575	-0.335909813	-5.931917308	7.918307704	6.606906825	5.854874742	12.26831275	7.67819737	5.281090894	13.80027627	5.667276723	4.229142632	1.881224768	11.53149806	6.68722682	12.29271195	8.887685397	1.941022588	-14.28048375	14.40979704	8.363409712	2.894223528	1.004576007	4.796109836	5.4518615	2.4	4.8828125	2.14152733	
Djibouti	DJI	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																							6.892568186	-1.183294405	-25.58624506	54.3726486	5.999999991	
Dominica	DMA	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG																																																												
Denmark	DNK	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG								3.712197148	9.801492274	5.995002033	3.818336642	6.330823552	5.262318932	8.355540135	3.414606901	-0.724052613	3.430784108	3.586086735	1.395943345	10.88933024	5.580504478	8.661625652	3.164562067	4.596210173	3.298076142	6.036503576	1.33932953	4.857489825	9.142061292	4.657820552	6.526650831	6.172885691	0.270817222	1.229240197	8.235619678	2.717473068	4.661446888	4.509899554	4.1022254	11.2755869	12.6129381	3.357924018	4.352310263	-1.208782547	3.025378692	7.820181012	10.33762149	3.653556902	3.872017205	-9.224389985	2.940134522	7.194875968	1.162205691	1.611400115	3.128853087	3.57737015	4.11147689	4.636245056	2.390351614	
Dominican Republic	DOM	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG		-7.044076858	12.1338898	-12.10613353	1.603770516	-18.10584882	9.100857713	11.8455161	3.692479959	11.63522248	11.22289051	15.15817125	31.28374045	12.15650343	-5.590687326	3.267659797	28.30385406	-0.874434457	0.458808054	24.57508444	-18.05804406	8.362653018	-12.60457441	6.30921011	5.078428628	0.033919283	-6.820757873	13.05895144	-9.95179419	-1.684392374	-0.904847332	6.600000074	10.05571812	8.776891644	6.392633421	8.41196789	6.78404052	11.64076028	3.006778699	5.337511597	7.818323573	-7.27520162	0.701817719	14.29082726	4.244610133	-3.487512531	-1.326232129	1.067497311	-4.617873419	-8.473314136	16.06457244	7.297560965	5.547130372	9.048404246	8.734873113	3.06777982	7.492882502	4.854286925	6.054893519	
