Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
Antigua and Barbuda	ATG	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Australia	AUS	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		5.636897985	2.102862299	6.249846577	9.380126147	7.481570665	8.130097278	5.096143361	7.349635112	6.396997229	3.280996866	3.24420207	2.785863376	3.037754355	4.319729715	-0.881634751	-1.734868523	7.349642414	-1.890456758	15.96005913	1.52554642	11.17602614	9.179580936	-15.24798134	11.96557324	9.548579031	4.922788878	-3.112340042	11.27961771	12.21259655	2.999076492	-14.42522918	-5.747602899	10.26239809	6.320400932	12.54084663	2.204063791	7.579298247	7.812198553	6.53122167	5.467898722	-7.792331904	8.151731265	11.19985396	12.02257334	6.836592302	5.206736546	6.883299764	10.13958393	-0.711059916	3.339812544	5.533531782	10.82073523	1.729198398	-2.148686472	-2.89197291	-4.181315207	0.402091436	4.566287517	
Austria	AUT	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												3.036727652	9.797869815	9.370004904	1.093584761	-12.26321042	12.40340913	10.61338159	-9.831964995	16.34019828	-1.151507071	-6.03144545	-6.950716862	-3.143691095	5.21164681	6.419536429	0.145352061	3.345483603	10.36166039	6.847927474	5.632026513	4.80012806	-0.818728133	-2.788220448	5.978137986	6.424695273	0.763599232	1.76607537	2.839248122	3.418190873	2.505189703	-0.852776571	-3.82945508	4.648188246	1.664441204	1.564549258	2.225561818	7.459436277	-0.540403155	-10.35672131	-0.178184584	8.805649935	-0.702341518	-0.734698462	0.7034231	3.241584004	3.919060559	4.548934875	3.637531227	
Azerbaijan	AZE	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																			45.60003117	55.10001391	111.3999854	39.0000018	22.99998626	24.68597028	-11.73965799	12.9053731	87.65745602	72.52733081	25.05120343	-1.301942599	2.690534877	-9.306621633	1.599554787	-8.960968711	4.314513712	11.26977275	2.199999358	19.44731819	1.478734607					
Burundi	BDI	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																							12.78411508	-12.35743907	114.3374647	1.66520136	2.353256323	2.469509961	19.3184291	1.535305862	8.309790858	-7.059208459	-8.870177992	13.7673939	16.95060579	-1.227484732	2.59263345	-0.132406357	-9.59530647	-4.992364236	-27.32022838	-2.613249665	25.45722106	
Belgium	BEL	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												-2.046883333	-0.080393492	11.83557701	10.28879624	-13.34446194	8.288172364	0.755374118	2.285936416	0.321333868	15.18253607	-18.3056887	-7.527350952	-11.10869178	12.68473942	-3.155683007	5.566778964	9.238783798	18.86780203	10.86214911	7.670909181	-3.626220377	1.829138123	-2.9565258	3.764434624	4.11374104	0.415458613	7.679469398	1.535845699	3.811378877	7.189670308	-2.703878028	-4.714040181	0.303044203	10.61890635	8.161362854	3.692565672	8.726573545	2.035932859	-8.733767208	2.220661583	7.74828472	-1.854446428	-3.785924894	5.411273986	5.467699727	4.732982592	0.839523653	4.974433493	
Benin	BEN	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		-0.876746557	-1.769540171	9.008583499	-9.917286202	-5.495506402	3.884136178	35.51324694	8.966097574	5.06319599	-6.627164039	-3.014147184	44.85300874	1.288666782	46.49163555	0.078972534	1.893394871	-7.974292167	-5.580451465	43.15414441	36.68025388	13.79804126	43.09503037	-41.43606063	-26.18134309	-27.33564037	48.09523867	-7.234723046	5.199305704	-23.30066061	46.21352657	9.36427241	-2.427701378	5.800031641	0.732017948	38.13271094	-18.27798466	16.71198401	-6.146444738	17.55382499	-5.963389319	21.37266707	-10.99537037	6.427642578	5.271426078	-20.84231471	10.07540846	31.1132255	-7.489114659	11.29588955	8.33098393	3.669486012	5.849127652	39.85533025	10.55621502	-3.773295498	0.167444632	18.19692102	-3.965778808	
Burkina Faso	BFA	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG							0.003843223	-6.331105201	5.404418515	20.51444727	4.254518276	40.95995646	27.53561308	17.04674459	10.67786735	-0.876767438	0.884522645	-8.770941908	3.364731489	-16.81214163	2.045746215	-0.20215624	30.76116876	-7.759673184	1.63217061	76.87248906	-11.90190559	-4.934566069	7.347444075	5.259722866	1.11298182	14.18091046	-10.28515047	0.933234746	24.97112309	-7.862441292	13.04477033	17.40840568	-3.457203366	-14.0878385	9.128800427	6.51199452	19.73034951	13.98887591	11.46065304	15.4294941	2.581278225	11.02605868	7.724712878	18.12274067	4.148811386	19.35081984	24.88436729	7.910463164	-15.08421236	9.198935694	2.216296293	-0.304596039	5.941756285	
Bangladesh	BGD	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		18.76493998	61.88863623	-23.49337904	25.29793303	11.85287022	4.241953086	12.88469457	34.92362843	-7.883476543	-7.077978781	-24.08474399	-55.64297144	96.48084936	147.331646	-22.08892877	18.25109018	26.22433567	25.81065379	11.37851899	17.44723633	22.85633606	8.590092769	4.512158549	9.95603573	5.923776598	5.613789972	10.29012003	1.531963669	4.925615053	5.515409575	2.459202595	4.007492557	11.1640026	9.237543486	9.608162655	11.95167581	6.459445401	9.113163586	8.58660159	7.117690366	7.934721804	7.420112776	7.657353995	8.208579839	9.763639894	9.887953376	7.146867476	9.815105924	7.388144651	8.564621888	9.560947129	10.56772955	5.364641791	9.855051328	7.118800733	8.909372151	10.14876468	10.50173827	
Bulgaria	BGR	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																						11.40128834	-2.422715863	-0.587688351	5.818637715	-2.022479869	18.73623019	-4.75624037	20.35987449	-1.843670388	-36.11253189	-16.89582948	-11.88296305	-20.53449304	-11.72214082	3.16707805	-17.79888499	887.6664155	82.6470663	10.70946181	5.331673081	17.33715446	7.307864528	16.5081322	10.7723114	24.18103258	20.74819667	13.80062336	16.62152211	-24.17111312	-17.88309083	-3.273993074	3.085628805	-5.324007993	6.870948289	1.273731852	-4.518360738	6.470652597	10.43349681	
Bahrain	BHR	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																										-0.252897347	-0.607654349	19.01991167	13.74243887	28.0962392	23.96331011	29.45419419	18.20836727	-28.81573719	18.75407947	-11.52112687	8.646328245	15.99809148	6.2219125	-4.687124968	10.01252405	22.63899868	-0.823372528	
"Bahamas, The"	BHS	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																															-3.093792756	-4.05084519	-7.668556036	-18.59006553	16.49163013	12.30634376	15.11185065	41.40975994	26.26484776	-9.559936148	20.87249895	-12.04590655	3.594590388	4.792868292	-8.106654984	21.92341864	19.38717475	-3.218305246	-7.532664105	-13.13089305	-7.341659677	14.84478982	20.93260967	-10.98528589	14.10464304	-18.46670906	-0.154893336	11.66525691	-9.584378244	
Bosnia and Herzegovina	BIH	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																43.39203064	14.89822088	-28.32317838	-15.58811138	14.08300485	3.990799644	-2.986560281	8.161700886	2.925674912	10.80680155	7.610832563	4.702265457	
Belarus	BLR	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																15.29998737	-16.09999537	-6.299993512	-29.40001429	-28.70000413	7.200011582	15.89999732	6.900029231	-16.00002008	14.700015	1.893903129	2.436754332	25.8528131	29.31351283	13.16263611	32.33073975	16.34906532	28.31523026	-3.08132274	18.63298323	7.805543603	-6.72685146	8.707626003	-5.546023127	-18.28204448	-12.16819087	8.557646498	4.428383345	
Belize	BLZ	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																						0.600982986	-31.69250663	2.142487298	30.32745756	-8.050127159	2.278698932	26.38775516	27.99815022	33.27680591	-7.112487573	22.52834036	5.066051791	14.09079982	-23.54727735	9.54914657	-3.562915658	0.386653369	-1.447440409	34.67785689	45.0956377	-16.43499935	0.469776161	-10.82579692	-0.946674564	10.1904851	-7.244083823	2.351711602	33.86476597	-25.07439611	-21.93793284	-1.163485866	-0.333671351	24.34249114	5.723410337	24.65530341	7.170517597	-11.99359453	0.467557776	
Bermuda	BMU	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Bolivia	BOL	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		-19.04	62.05533597	1.492537313	5.330882353	19.02268761	4.252199413	-6.540084388	38.1489842	-6.045751634	2.260869565	12.14162943	33.39464165	-16.47669823	-14.9012271	63.74393792	-19.02618173	8.441843453	29.7940277	-12.92401511	-28.1445227	-0.781438209	-23.51100507	-11.13960267	39.29431923	26.82313235	-30.4998363	17.5154045	3.83093797	-15.12008052	17.68421642	29.28703411	5.322719946	-0.069100187	-10.60234678	12.30877316	18.7876647	30.23353848	28.51005821	-18.76211819	-7.377366276	-17.46912546	17.86122596	-12.8278045	-11.84494921	26.86561712	-5.090104045	11.05646633	29.31336959	3.878754236	7.147030585	25.85164692	-6.609943184	16.04455892	12.51004045	0.81589294	9.862026301	15.85261284	-0.450295954	
Brazil	BRA	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												15.34846326	16.71469091	20.99067137	13.25862112	9.734344307	7.027197772	-1.17063632	4.747686988	3.885684	9.171502749	-12.3903565	-6.723107425	-16.09836585	1.234531472	8.790642957	22.98004004	-1.139476532	-4.840554905	1.211135138	-8.097307379	8.083811343	-6.621067727	6.325739251	14.25676873	7.290004101	0.798462505	8.418114392	-0.1638408	-8.875302373	4.813191591	1.304475521	-1.443774809	-3.98451237	8.486963397	1.956300921	6.66078833	11.95240791	12.28695792	-2.133874823	17.85392143	6.833314059	0.779076625	5.827330431	-4.224059655	-13.94677532	-12.12960515	-2.493853186	4.130849038	
Barbados	BRB	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Brunei Darussalam	BRN	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																8.408796283	18.07875674	21.728147	-10.04566236	8.49100051	86.21863318	-38.00822295	-12.93294147	-19.88996901	-28.63333962	6.671741955	45.72952551	-20.84313293	2.813026977	0.47526419	1.410901647	26.54034015	13.16876105	-0.304742723	-3.539396173	36.99186992	28.81635345	11.95290504	-31.16140832	6.55928263	-11.10094437	7.97940467	28.06488769	
Bhutan	BTN	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																										29.79131799	13.76641555	0.995374041	13.97362057	-12.22564364	-1.843867794	-23.34760146	53.98100276	16.46294117	46.07758975	11.83843481	3.5250737	-35.69140681	24.40963602	16.48096268	11.96941745	-2.168165871	-5.538367059	
Botswana	BWA	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																	-15.29488345	0.650122112	28.0941765	24.84954116	16.75931359	10.95034513	-8.012338649	-15.95903446	19.17172333	-7.456058952	-6.735608826	-31.24921115	101.4349693	106.9136625	8.886418075	-10.95627827	-8.857167254	1.92608732	-4.628364401	8.35265525	-0.467940289	1.214852806	71.04249575	-23.92719275	34.2646408	-2.403187648	2.722783423	3.544515394	9.088172688	-0.522984328	-0.444428721	18.91314596	13.09483385	1.885215317	26.39788996	-0.015343916	9.862961549	-10.07049707	-1.909961285	22.77455144	-5.372509257	-10.4818448	5.821332032	
Central African Republic	CAF	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																			31.68512344	-23.33938677	-22.39959109	-26.86646569	92.2595954	16.23920074	48.47204892	-27.9628547		
Canada	CAN	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												8.508411614	5.990002533	12.44337868	11.03080569	-0.192082016	6.672725377	0.354812508	0.424469407	13.77324712	-3.34443482	8.638636928	-22.14991156	8.728945052	11.62500974	8.695480348	2.62415006	8.276574593	11.23532271	5.122143755	-7.970651105	-7.440818981	-3.42718307	3.64296671	8.955672573	3.114430361	0.584627891	15.96180588	1.602157593	5.397447723	8.327657629	-3.183702875	2.291636385	9.470028947	8.70161981	11.14703665	5.69831828	2.958114436	1.722989886	-13.82883614	12.33553802	7.974383924	3.572537743	3.637533066	0.819585105	-6.712113386	-4.759749069	7.303699101	0.172050385	
Central Europe and the Baltics	CEB	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																					14.56575732	8.668498514	7.382937199	-0.561374676	5.459991473	0.716863409	1.434455628	5.09129439	12.86220435	4.764232205	14.75906423	17.01975688	3.70316656	-21.94733223	3.766970593	6.92513244	-5.093534952	-2.529272349	8.095073575	6.989767941	-1.931447645	6.854389076	9.254996323	
Switzerland	CHE	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												4.735852334	0.440744327	2.681618763	2.659069337	-28.16836263	-5.19424763	0.905591951	7.224590598	14.35446735	14.40073197	-8.575561371	1.674375881	4.685392947	-8.240240601	2.753011877	16.03911776	-0.003894471	2.67633046	8.096801227	12.72435758	-8.564940176	-5.412970496	-0.213311451	5.384215922	3.320222639	-0.225761776	-3.382699599	9.94420681	0.713855333	1.178384827	2.32847413	-1.305251642	0.954735113	-5.655875034	12.81308555	5.199940522	-3.625473636	5.490453994	4.095543609	-5.362032392	11.92287575	-9.69769334	-9.768969323	5.803424378	3.949306809	-0.871642752	3.591198131	0.580787562	
Channel Islands	CHI	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Chile	CHL	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		1.285858142	12.26961022	14.76158038	-5.698343919	-6.042676402	3.217882584	2.137510276	9.457742004	5.044992743	6.455178512	-2.318900772	-20.09176912	-6.025939475	19.1143511	-22.77129672	-14.81585966	15.44783983	17.3759975	16.84996334	21.90405567	16.75791181	-38.30102729	-15.03485905	18.84460527	9.974912623	2.417911595	26.84304427	11.60590118	26.62300154	5.366358139	0.689929441	21.78305628	21.10694736	0.77411988	34.20776513	5.856812869	8.617864984	5.942082211	-19.83080919	19.18545221	7.077136054	0.827541324	0.550035936	8.265673635	27.17966478	14.41657585	4.35047537	24.93514943	-26.71579028	34.20739863	17.34492116	10.82677847	-0.116455698	-10.19868192	2.372205383	-3.632333283	1.866875004	8.5036539	
China	CHN	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																					13.00499819	5.148018823	8.660551271	6.335491083	7.333423189	20.80060729	12.70101936	23.77466459	18.73953349	10.52404024	15.34437454	17.24689738	13.75121805	20.9852488	16.45737421	9.78317651	7.546835448	9.532420994	7.473966816	6.261170195	6.366872799	5.025527781	4.759073222	
Cote d'Ivoire	CIV	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																		-26.53806393	63.62005047	-65.82722197	218.7543733	23.21258426	21.67407195	10.54265896	-6.622389938	4.692152288	22.62606062	
Cameroon	CMR	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		2.710024945	5.540908498	5.249975393	8.55109821	38.74932021	20.68966151	-10.16001757	0.864760414	-4.577217521	32.23371002	22.2223376	7.142322119	6.753710329	-8.272755531	16.88782528	-7.261848607	37.27598356	47.84854242	-4.222548819	11.05477707	45.79250115	-4.011474725	8.892788503	8.593929913	11.67524026	-1.629265028	-13.36004651	-27.69135713	-21.97023536	1.544851172	-6.191683704	-15.71001229	-8.028673128	9.767563578	-11.03233535	13.70887137	8.434219408	3.99255811	2.965920122	13.5127133	16.59273071	14.64173991	-8.862223297	11.69203563	-2.034035937	0.66510494	1.787503586	20.39576375	2.343490644	2.708482967	12.12778463	2.724929598	6.811978494	12.02352256	-0.286005953	6.537192553	4.233229563	7.812251297	
"Congo, Dem. Rep."	COD	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																			24.71041982	-6.811143344	-10.29899949	1.209676212	-9.747679466	32.72513424	4.900362123	7.087248322	47.55577839	3.737682637	-6.157877498	16.56684119	18.63344552	12.26021712	6.381350171	65.96754744	13.86060982	68.07726316	3.123868069	-0.726588198	4.8003289	-9.420883243	10.50089224	23.25912577	5.865975062	
"Congo, Rep."	COG	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		36.9942222	-40.0843927	-35.2112659	-9.782608528	10.84337329	52.72713892	38.88882592	-5.999938098	-6.079078182	-6.148853014	17.24142741	17.05883334	17.08529654	16.95272391	17.98199334	-23.32838295	-19.47249994	-20.65491549	7.301672164	49.11218411	80.9526532	36.84187048	-15.47721609	-11.07438017	-5.018587992	-35.48596926	-31.14255964	-14.68431141	-18.58863184	14.74005482	25.56048498	0.188700359	32.07755218	75.19052287	-31.40049127	-3.304897979	-36.69052953	-0.357735673	22.42250466	19.01602391	-1.345278356	1.220422286	13.48384824	0.51133674	4.661517545	24.8547986	-0.304711384	2.371532753	16.81622584	2.22200098	36.57820814	4.000157634	16.54562022	22.07156017	-1.992572751	-31.00800323	-52.47779786	-11.04000218	
Colombia	COL	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		10.085212	-6.675970792	-3.426631781	13.19950306	-3.192383965	29.73447029	-9.260145184	14.52378223	-2.215728268	29.25860728	4.269335529	-2.439098475	9.083408574	19.82789377	-18.0177927	9.307359307	16.24426872	6.914528742	-0.316523376	10.87534864	13.23458271	5.333356118	-2.150406801	-5.891666943	-9.643149726	4.351980034	9.214484576	8.009341237	-7.326712285	-1.172519293	-8.737385529	42.98492472	38.20161429	26.71266705	6.065898202	-12.01993985	-0.644834384	-6.308135948	-38.6299754	12.26330423	8.423959115	10.07036747	11.3551032	11.18320332	12.75162284	19.12051675	13.9798352	7.689824259	-4.88846995	8.687955856	19.03248492	3.390163005	6.107159427	11.78622363	-1.151145138	-0.162567628	-3.165544467	3.499886043	
Comoros	COM	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																						3.864923662	6.383621096	4.82102948	4.11026127	2.280373832	1.867213323	1.637988862	2.687520145	-3.180676791	5.091391874	-5.395598814	8.530923409	3.005937302	-5.276681915	3.610129329	-1.291668365	4.030334448	1.282668469	1.924123726	10.84808162	2.332927799	2.324785298	2.104103532	1.919601544	2.837400673	2.646903699	-4.532418768	12.29863585	3.96297951	-4.158151308	2.428319141	24.44518856	6.528571659	2.582950756	24.0422346	-2.678336367	11.00019205	15.98690587	
Cabo Verde	CPV	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																	3.830400911	-9.059925793	9.995301298	2.191868716	-21.0995183	-12.92592191	17.98705556	-17.69460708	21.56295954	12.34157511	7.079668331	
Costa Rica	CRI	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		-37.58279944	8.785664579	-23.89253158	45.82895566	-2.88184438	21.2611276	6.790652147	-1.672777269	15.41598695	13.94245331	23.59560517	-6.989748369	18.66039772	8.580708022	-8.907633405	26.51868392	22.76148456	-0.414376321	9.251868207	7.003225681	-37.72927033	-25.45348498	33.06470542	10.94255307	7.737969048	31.09996065	3.437148218	-7.06667634	6.838941369	7.270734381	-12.66348774	25.55630344	10.97286574	4.723373327	-1.031423807	-5.489266988	25.79877444	23.27066238	-4.962226144	1.150557405	2.134897661	4.960592962	0.252728333	-2.673513863	3.920523201	17.24394274	19.49639464	9.357781643	-33.54813312	37.0572189	3.615679412	4.74066849	-3.322325579	3.148286787	4.728991365	7.548941481	2.34081487	2.200267696	
Caribbean small states	CSS	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Cuba	CUB	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												8.61886708	4.811800241	3.367499264	0.911146643	9.734157748	5.509713639	8.442131771	6.257232523	0.974858376	-3.153461232	18.84949954	6.896782794	4.692091948	8.940345837	13.09659604	-11.83366893	-10.09765209	9.845157989	10.11992477	-3.632021475	-20.54560967	-41.26659378	-28.85546867	-27.64241893	4.803163973	37.07801699	7.608510638	-10.95117579	0.455918053	11.34622186	0.79138214	-10.7796539	-9.636213798	13.47794932	32.99081515	25.97660465	2.381360288	21.93440428	-19.03167371	-0.711864407	8.535336292	7.156338471	4.021723176	-4.868068294	18.25867695	7.512855889	0.163322445	4.821802935	
Curacao	CUW	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Cayman Islands	CYM	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Cyprus	CYP	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																	47.09617956	43.73455896	5.372397884	17.32447776	3.388993235	-12.9814966	2.201889617	2.336184479	23.529786	-1.847956155	-14.44633413	8.768994674	18.55349741	22.43826024	-7.398779108	-10.52313885	33.42475805	-29.28476414	7.819408262	-9.152508106	-8.461721807	1.549343816	-16.06419083	10.89700783	8.56385301	-8.083843598	15.53450902	0.668049393	16.69608999	3.969481593	13.55024503	4.429095534	21.26119492	-20.81097568	7.974523314	-18.05046294	-15.69813386	-25.98990586	0.429968449	0.438776537	37.94974887	22.13262959	-0.942898475	
Czech Republic	CZE	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																-28.92958813	8.300985052	2.895030927	19.88176088	22.07207961	13.93924677	-8.636630309	-2.948199127	-2.841830517	12.01348653	6.459017291	1.7521491	-0.17776434	7.488233124	5.219076084	10.00480893	14.49431882	1.194420346	-17.92604598	4.2343473	1.781475669	-3.948081728	-5.09514736	8.560781109	12.96442731	-4.250207303	3.952142147	5.308838033	
Germany	DEU	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG												0.371581447	1.954687757	2.469135816	-9.596032095	-6.553777677	9.395973154	1.671781067	3.40926038	11.29103027	-3.001705621	-12.05405491	-4.087275286	8.586989213	1.637654036	-0.2177384	5.702643859	1.128544803	8.17909899	8.378410672	8.647707481	6.837606838	0.196400318	-5.379507034	4.177695755	1.270438303	-4.112578282	1.843003161	4.647007178	4.333902961	3.325147918	-2.386375266	-7.739906524	-0.48378288	-2.784221959	-1.943402904	9.388039545	6.611569742	0.536673648	-16.89402957	12.22790495	9.348170748	-8.762235746	2.878995587	3.469640809	-0.199600141	4.080000396	5.101844604	4.89989955	
Djibouti	DJI	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																							-71.63926178	-34.39113208	298.0885091	39.22886174	6.902953519	
Dominica	DMA	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG																																																												
Denmark	DNK	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG								4.793668745	6.350014358	15.61099176	2.239030786	-0.089026213	7.0713239	8.871775037	-6.724308619	-16.24467872	21.50852975	-1.344478048	-1.480810804	4.346633245	-15.00867439	-16.42713791	11.59965583	3.484474714	18.479365	11.31700188	15.84980894	-3.517771837	-3.153583752	3.632406236	-0.536752787	-3.907454438	1.908124582	-7.74848855	13.50027878	14.6781572	1.054134761	14.40796019	5.878648882	-4.87822816	11.74403577	-1.473519701	-1.201807035	-0.6801363	6.760576035	5.532011348	12.76594795	2.672139112	-4.796724763	-21.23136254	-0.587094056	5.454311695	2.294839618	3.3908038	4.289789789	5.239611583	7.6010937	2.532215041	6.66581541	
Dominican Republic	DOM	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG		-25.82417763	72.74074389	42.02400956	23.73188426	-52.95265763	76.56943196	-0.980173927	0.394200665	31.70639686	11.6426862	17.15878478	12.47589512	26.876356	16.9775655	10.06100993	-5.794927914	7.317121277	2.686589872	8.19958118	3.350507202	-13.54299418	-12.21944983	11.13827932	-11.57904991	-4.845894512	26.48409466	27.69885544	-5.442314084	13.72073802	-8.563095593	-8.28865203	23.49277208	16.3439934	16.13941966	5.59445407	14.11213045	20.96201133	35.67689238	-6.54343194	15.60600254	-2.592989654	6.591473936	-15.27856641	1.533160055	13.80335404	22.22973256	13.19057633	7.988428175	-18.62475647	20.63996071	-5.445892791	-0.624469236	-1.52918478	8.902802772	18.04216548	11.60092809	-1.831508658	15.16217	
